"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1167";800;2;100;0,55;0,36;0,36;0,141480052820407;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,25595238095238;3,42857142857143;1000;3500;51,0752098362478;1272,72103899377;51,0752098362478;9,5105563143358;1
"1168";800;2;100;0,55;0,36;0,36;0,127671226393431;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,14285714285714;3,26190476190476;1000;3500;50,2759285280818;1426,54377040652;50,2759285280818;20,6613404909925;1
"1169";800;2;100;0,55;0,36;0,36;0,113724798825569;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,375;3,21428571428571;1000;3500;50,7754666937126;1354,4310768791;50,7754666937126;8,94159161901857;1
"1170";800;2;100;0,55;0,36;0,36;0,195041737565771;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,04761904761905;3,38095238095238;1000;3500;50,6106524712316;1209,85244858303;50,6106524712316;12,7589880179576;1
"1171";800;2;100;0,55;0,36;0,36;0,153998636454344;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,20833333333333;3,3452380952381;1000;3500;50,2479258927906;1923,13180804489;34,6671736779718;50,2479258927906;-1
"1172";800;2;100;0,55;0,36;0,36;0,16818300941959;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,08333333333333;3,14880952380952;1000;3500;50,0879602636469;1316,9110624618;50,0879602636469;18,4940160973466;1
"1173";800;2;100;0,55;0,36;0,36;0,124219360598363;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,26190476190476;3,13095238095238;1000;3500;50,0186559825224;1474,8443534526;50,0186559825224;8,82682164397455;1
"1174";800;2;100;0,55;0,36;0,36;0,120916476356797;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,22619047619048;3,16666666666667;1000;3500;50,4194496358261;1365,43158480301;50,4194496358261;6,22058144857595;1
"1175";800;2;100;0,55;0,36;0,36;0,10362969734706;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,56547619047619;3,55952380952381;1000;3500;52,3422013909305;1368,36495923512;52,3422013909305;20,4413330875823;1
"1176";800;2;100;0,55;0,36;0,36;0,115858568181284;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,29166666666667;3,4047619047619;1000;3500;50,0429772103082;1504,42740257192;50,0429772103082;13,97303909119;1
"1177";800;2;100;0,55;0,36;0,36;0,121357019478455;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,29761904761905;2,97619047619048;1000;3500;51,6110383864096;1789,97950533744;51,6110383864096;14,1355073287619;1
"1178";800;2;100;0,55;0,36;0,36;0,156979942857288;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,07738095238095;3,125;1000;3500;50,0850996711065;1522,02899194892;50,0850996711065;44,7324935993852;1
"1179";800;2;100;0,55;0,36;0,36;0,111333359009586;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,06547619047619;3,33928571428571;1000;3500;50,6394736921872;1546,50160671728;50,6394736921872;7,56303827870328;1
"1180";800;2;100;0,55;0,36;0,36;0,170800468698144;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,30952380952381;3,18452380952381;1000;3500;50,1980570980873;1682,7197985663;50,1980570980873;25,6919189872101;1
"1181";800;2;100;0,55;0,36;0,36;0,107375318976119;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,35714285714286;3,19047619047619;1000;3500;50,7695540424177;1717,39135457156;50,7695540424177;7,76095093642054;1
"1182";800;2;100;0,55;0,36;0,36;0,138767160708085;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,30952380952381;3,45238095238095;1000;3500;51,9801347173736;1450,98966524638;51,9801347173736;23,3146192482337;1
"1183";800;2;100;0,55;0,36;0,36;0,107687428686768;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,27380952380952;3,10119047619048;1000;3500;50,8878181462645;2031,9704980209;50,8878181462645;16,2341505742684;1
"1184";800;2;100;0,55;0,36;0,36;0,129587400192395;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,29761904761905;3,23214285714286;1000;3500;50,8691818813691;1611,144726385;50,8691818813691;18,9863847867082;1
"1185";800;2;100;0,55;0,36;0,36;0,17815410986077;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,08928571428571;3,10119047619048;1000;3500;51,4088936473113;1377,40994909958;51,4088936473113;27,7444822858506;1
"1186";800;2;100;0,55;0,36;0,36;0,175987715739757;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,01190476190476;3,45238095238095;1000;3500;50,9378901169065;2320,8477447031;50,9378901169065;36,5602598419732;1
"1187";800;2;100;0,55;0,36;0,36;0,102478785649873;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,27380952380952;3,29166666666667;1000;3500;50,4147479822718;1689,33094727644;16,4754078373437;50,4147479822718;-1
"1188";800;2;100;0,55;0,36;0,36;0,19232007805258;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,22619047619048;3,23809523809524;1000;3500;50,2444361937998;1555,61882676227;50,2444361937998;17,476325632626;1
